Môn học,Lớp,Chủ đề,Thể loại,Câu hỏi,Câu trả lời,Hướng dẫn giải
Ngữ Văn,9,Dế chọi,Bài tập,Con dế mới bắt được có gì kì lạ?,"Con dế kì lạ ở chỗ: hình dáng như con chó, cánh hoa mai, đầu vuông chân dài",Đọc đoạn 6 để chỉ ra điểm kì lạ của con dế mới bắt được
Ngữ Văn,9,Dế chọi,Bài tập,"Truyện có những yếu tố kì ảo nào? Các yếu tố kì ảo đó có ý nghĩa, vai trò gì trong truyện?","Chi tiết kì ảo: con trai Thành tưởng chết mà sống dậy, linh hồn biến thành con dế. Ý nghĩa, vai trò:  để lại những ấn tượng khó quên vì những diễn biến bất ngờ và thú vị. Tạo nên tính chất li kì đầy chất quái dị nhưng không kém phần hấp dẫn.","Đọc kĩ toàn bộ văn bản để chỉ ra những yếu tố kì ảo và nhận xét về ý nghĩa, vai trò trong truyện."
Ngữ Văn,9,Dế chọi,Bài tập,Phân tích lời người kể trong đoạn văn từ “Thành giở đi giở lại” đến “kì hạn nộp quan”. ,"Làm cho đoạn văn thêm chi tiết cụ thể, sống động người đọc như đang được chứng kiến trực tiếp khung cảnh Thành bắt được dế này vậy.",Đọc kĩ đoạn văn này để phân lời người kể chuyện.
Ngữ Văn,9,Dế chọi,Bài tập,Những đặc điểm nào của truyện truyền kì được thể hiện trong truyện Dế chọi?,"Từ đầu đến cuối truyện mọi tình tiết đều xoay quanh câu chuyện dế chọi. Câu chuyện có chi tiết li kì, biến ảo. Sử dụng những yếu tố, chi tiết li kì, kì ảo để phản ánh hiện thực.","Đọc lại toàn bài, gợi nhớ lại đặc điểm truyện truyền kì để chỉ ra đặc điểm thể hiện trong truyện."
Ngữ Văn,9,Dế chọi,Bài tập,Viết đoạn văn (khoảng 7 – 9 câu) nêu nhận xét của em về tính chất kì ảo của truyện Dế chọi.,"Dế chọi là câu chuyện mang đậm yếu tố kỳ ảo – một yếu tố chủ đạo trong cuốn Liêu Trai chí dị. Dế chọi đã bóc trần một mảng hiện thực đầy u ám và tăm tối, nơi con người dễ dàng bị mê muội bởi quyền lực và tiền bạc. Yếu tố kỳ ảo gắn liền với Thành – một người liêm khiết nhưng bị chế độ chèn ép, chà đạp.Hai yếu tố kỳ ảo được xuất hiện trong câu chuyện chính là khi Thành đến gặp bà đồng và khi con dế là con trai Thành hóa thân.  Mặc dù sử dụng những chi tiết kỳ ảo như vậy nhưng giá trị hiện thực của Dế chọi mang lại cho người đọc vẫn không hề thay đổi mà ngược lại còn đem lại sự hấp dẫn, mới mẻ, thú vị cho người đọc. Dế chọi đã cho thấy hiện thực về một xã hội tàn bạo, đè nén gây ra bao đau thương cho người dân hiền lành lương thiện. Đồng thời thể hiện giá trị nhân đạo sâu sắc, đồng cảm với số phận người dân không quyền không thế.","Đọc lại toàn bài, gợi nhớ lại tính chất kì ảo của truyện để nêu nhận xét bằng đoạn văn."
Ngữ Văn,9,Truyện ngắn hiện đại,Lý thuyết,Truyện ngắn hiện đại là gì?,"Truyện có dung lượng ngắn, tập trung tình huống.",
Ngữ Văn,9,Thơ hiện đại Việt Nam,Lý thuyết,Đặc điểm thơ hiện đại?,"Cảm xúc mạnh mẽ, hình ảnh phong phú.",
Ngữ Văn,9,Truyện ngắn hiện đại,Lý thuyết,Truyện ngắn hiện đại là gì?,"Truyện có dung lượng ngắn, tập trung tình huống.",
Ngữ Văn,9,Thơ hiện đại Việt Nam,Lý thuyết,Đặc điểm thơ hiện đại?,"Cảm xúc mạnh mẽ, hình ảnh phong phú.",
Ngữ Văn,9,Thơ hiện đại Việt Nam,Lý thuyết,Đặc điểm thơ hiện đại?,"Cảm xúc mạnh mẽ, hình ảnh phong phú.",
Ngữ Văn,9,Truyện ngắn hiện đại,Lý thuyết,Truyện ngắn hiện đại là gì?,"Truyện có dung lượng ngắn, tập trung tình huống.",
Ngữ Văn,9,Thơ hiện đại Việt Nam,Lý thuyết,Đặc điểm thơ hiện đại?,"Cảm xúc mạnh mẽ, hình ảnh phong phú.",
Ngữ Văn,9,Văn nghị luận,Lý thuyết,Bố cục bài nghị luận?,"Gồm mở bài, thân bài, kết bài.",
Ngữ Văn,9,Truyện ngắn hiện đại,Lý thuyết,Truyện ngắn hiện đại là gì?,"Truyện có dung lượng ngắn, tập trung tình huống.",
Ngữ Văn,9,Thơ hiện đại Việt Nam,Lý thuyết,Đặc điểm thơ hiện đại?,"Cảm xúc mạnh mẽ, hình ảnh phong phú.",
Ngữ Văn,9,Thơ hiện đại Việt Nam,Lý thuyết,Đặc điểm thơ hiện đại?,"Cảm xúc mạnh mẽ, hình ảnh phong phú.",
Ngữ Văn,9,Truyện ngắn hiện đại,Lý thuyết,Truyện ngắn hiện đại là gì?,"Truyện có dung lượng ngắn, tập trung tình huống.",
Ngữ Văn,9,Truyện ngắn hiện đại,Lý thuyết,Truyện ngắn hiện đại là gì?,"Truyện có dung lượng ngắn, tập trung tình huống.",
Ngữ Văn,9,Truyện ngắn hiện đại,Lý thuyết,Truyện ngắn hiện đại là gì?,"Truyện có dung lượng ngắn, tập trung tình huống.",
Ngữ Văn,9,Thơ hiện đại Việt Nam,Lý thuyết,Đặc điểm thơ hiện đại?,"Cảm xúc mạnh mẽ, hình ảnh phong phú.",
Ngữ Văn,9,Thơ hiện đại Việt Nam,Lý thuyết,Đặc điểm thơ hiện đại?,"Cảm xúc mạnh mẽ, hình ảnh phong phú.",
Ngữ Văn,9,Truyện ngắn hiện đại,Lý thuyết,Truyện ngắn hiện đại là gì?,"Truyện có dung lượng ngắn, tập trung tình huống.",
Ngữ Văn,9,Thơ hiện đại Việt Nam,Lý thuyết,Đặc điểm thơ hiện đại?,"Cảm xúc mạnh mẽ, hình ảnh phong phú.",
Ngữ Văn,9,Thơ hiện đại Việt Nam,Lý thuyết,Đặc điểm thơ hiện đại?,"Cảm xúc mạnh mẽ, hình ảnh phong phú.",
Ngữ Văn,9,Thơ hiện đại Việt Nam,Lý thuyết,Đặc điểm thơ hiện đại?,"Cảm xúc mạnh mẽ, hình ảnh phong phú.",
Ngữ Văn,9,Thơ hiện đại Việt Nam,Lý thuyết,Đặc điểm thơ hiện đại?,"Cảm xúc mạnh mẽ, hình ảnh phong phú.",
Ngữ Văn,9,Văn nghị luận,Lý thuyết,Văn nghị luận là gì?,Kiểu văn trình bày và thuyết phục.,
Ngữ Văn,9,Truyện ngắn hiện đại,Lý thuyết,Truyện ngắn hiện đại là gì?,"Truyện có dung lượng ngắn, tập trung tình huống.",
Ngữ Văn,9,Truyện ngắn hiện đại,Lý thuyết,Truyện ngắn hiện đại là gì?,"Truyện có dung lượng ngắn, tập trung tình huống.",
Ngữ Văn,9,Thơ hiện đại Việt Nam,Lý thuyết,Đặc điểm thơ hiện đại?,"Cảm xúc mạnh mẽ, hình ảnh phong phú.",
Ngữ Văn,9,Văn nghị luận,Lý thuyết,Bố cục bài nghị luận?,"Gồm mở bài, thân bài, kết bài.",
Ngữ Văn,9,Truyện ngắn hiện đại,Lý thuyết,Truyện ngắn hiện đại là gì?,"Truyện có dung lượng ngắn, tập trung tình huống.",
Ngữ Văn,9,Thơ hiện đại Việt Nam,Lý thuyết,Đặc điểm thơ hiện đại?,"Cảm xúc mạnh mẽ, hình ảnh phong phú.",
Ngữ Văn,9,Văn nghị luận,Lý thuyết,Bố cục bài nghị luận?,"Gồm mở bài, thân bài, kết bài.",
Ngữ Văn,9,Thơ hiện đại Việt Nam,Lý thuyết,Đặc điểm thơ hiện đại?,"Cảm xúc mạnh mẽ, hình ảnh phong phú.",
Ngữ Văn,9,Truyện ngắn hiện đại,Lý thuyết,Truyện ngắn hiện đại là gì?,"Truyện có dung lượng ngắn, tập trung tình huống.",
Ngữ Văn,9,Thơ hiện đại Việt Nam,Lý thuyết,Đặc điểm thơ hiện đại?,"Cảm xúc mạnh mẽ, hình ảnh phong phú.",
Ngữ Văn,9,Thơ hiện đại Việt Nam,Lý thuyết,Đặc điểm thơ hiện đại?,"Cảm xúc mạnh mẽ, hình ảnh phong phú.",
Ngữ Văn,9,Thơ hiện đại Việt Nam,Lý thuyết,Đặc điểm thơ hiện đại?,"Cảm xúc mạnh mẽ, hình ảnh phong phú.",
Ngữ Văn,9,Văn nghị luận,Lý thuyết,Bố cục bài nghị luận?,"Gồm mở bài, thân bài, kết bài.",
Ngữ Văn,9,Thơ hiện đại Việt Nam,Lý thuyết,Đặc điểm thơ hiện đại?,"Cảm xúc mạnh mẽ, hình ảnh phong phú.",
Ngữ Văn,9,Văn nghị luận,Lý thuyết,Văn nghị luận là gì?,Kiểu văn trình bày và thuyết phục.,
Ngữ Văn,9,Thơ hiện đại Việt Nam,Lý thuyết,Đặc điểm thơ hiện đại?,"Cảm xúc mạnh mẽ, hình ảnh phong phú.",
Ngữ Văn,9,Truyện ngắn hiện đại,Lý thuyết,Truyện ngắn hiện đại là gì?,"Truyện có dung lượng ngắn, tập trung tình huống.",
Ngữ Văn,9,Truyện ngắn hiện đại,Lý thuyết,Truyện ngắn hiện đại là gì?,"Truyện có dung lượng ngắn, tập trung tình huống.",
Ngữ Văn,9,Truyện ngắn hiện đại,Lý thuyết,Truyện ngắn hiện đại là gì?,"Truyện có dung lượng ngắn, tập trung tình huống.",
Ngữ Văn,9,Thơ hiện đại Việt Nam,Lý thuyết,Đặc điểm thơ hiện đại?,"Cảm xúc mạnh mẽ, hình ảnh phong phú.",
Ngữ Văn,9,Truyện ngắn hiện đại,Lý thuyết,Truyện ngắn hiện đại là gì?,"Truyện có dung lượng ngắn, tập trung tình huống.",
Ngữ Văn,9,Văn nghị luận,Lý thuyết,Bố cục bài nghị luận?,"Gồm mở bài, thân bài, kết bài.",
Ngữ Văn,9,Truyện ngắn hiện đại,Lý thuyết,Truyện ngắn hiện đại là gì?,"Truyện có dung lượng ngắn, tập trung tình huống.",
Ngữ Văn,9,Văn nghị luận,Lý thuyết,Bố cục bài nghị luận?,"Gồm mở bài, thân bài, kết bài.",
Ngữ Văn,9,Thơ hiện đại Việt Nam,Lý thuyết,Đặc điểm thơ hiện đại?,"Cảm xúc mạnh mẽ, hình ảnh phong phú.",
Ngữ Văn,9,Văn nghị luận,Lý thuyết,Văn nghị luận là gì?,Kiểu văn trình bày và thuyết phục.,
Ngữ Văn,9,Truyện ngắn hiện đại,Lý thuyết,Truyện ngắn hiện đại là gì?,"Truyện có dung lượng ngắn, tập trung tình huống.",
Ngữ Văn,9,Thơ hiện đại Việt Nam,Lý thuyết,Đặc điểm thơ hiện đại?,"Cảm xúc mạnh mẽ, hình ảnh phong phú.",
Ngữ Văn,9,Truyện ngắn hiện đại,Lý thuyết,Truyện ngắn hiện đại là gì?,"Truyện có dung lượng ngắn, tập trung tình huống.",
Ngữ Văn,9,Truyện ngắn hiện đại,Lý thuyết,Truyện ngắn hiện đại là gì?,"Truyện có dung lượng ngắn, tập trung tình huống.",
Ngữ Văn,9,Thơ hiện đại Việt Nam,Lý thuyết,Đặc điểm thơ hiện đại?,"Cảm xúc mạnh mẽ, hình ảnh phong phú.",
Ngữ Văn,9,Thơ hiện đại Việt Nam,Lý thuyết,Đặc điểm thơ hiện đại?,"Cảm xúc mạnh mẽ, hình ảnh phong phú.",
Ngữ Văn,9,Văn nghị luận,Lý thuyết,Văn nghị luận là gì?,Kiểu văn trình bày và thuyết phục.,
Ngữ Văn,9,Truyện ngắn hiện đại,Lý thuyết,Truyện ngắn hiện đại là gì?,"Truyện có dung lượng ngắn, tập trung tình huống.",
Ngữ Văn,9,Truyện ngắn hiện đại,Lý thuyết,Truyện ngắn hiện đại là gì?,"Truyện có dung lượng ngắn, tập trung tình huống.",
Ngữ Văn,9,Truyện ngắn hiện đại,Lý thuyết,Truyện ngắn hiện đại là gì?,"Truyện có dung lượng ngắn, tập trung tình huống.",
Ngữ Văn,9,Văn nghị luận,Lý thuyết,Văn nghị luận là gì?,Kiểu văn trình bày và thuyết phục.,
Ngữ Văn,9,Văn nghị luận,Lý thuyết,Bố cục bài nghị luận?,"Gồm mở bài, thân bài, kết bài.",
Ngữ Văn,9,Văn nghị luận,Lý thuyết,Bố cục bài nghị luận?,"Gồm mở bài, thân bài, kết bài.",
Ngữ Văn,9,Văn nghị luận,Lý thuyết,Văn nghị luận là gì?,Kiểu văn trình bày và thuyết phục.,
Ngữ Văn,9,Văn nghị luận,Lý thuyết,Bố cục bài nghị luận?,"Gồm mở bài, thân bài, kết bài.",
Tiếng Anh,6,My family,Bài tập,What is the English word for 'mẹ'?,mother,'mẹ' trong tiếng Anh là 'mother'.
Tiếng Anh,7,My new school,Bài tập,What is the English word for 'My new school'?,school,My new school' trong tiếng Anh là 'school'.
Tiếng Anh,8,Hobbies,Bài tập,What is the English word for 'đàn ghi-ta'?,guitar,'đàn ghi-ta' trong tiếng Anh là 'guitar'.
